00014514	Marie-Eve Guislain	13/09/1974	251	Domaine des Étangs	53540	Cuillé
00063933	Magdeleine Verny	17/09/1933	42	La Freneliere	44360	Vigneux-De-Bretagne
00095861	Bruno Villette	23/06/1984	59	Lotissement les Jonquilles	50870	Chavoy
00028044	Nadine Chapon	13/12/1975	151	Avenue de la Corbiniere	61250	Héloup
00067256	Lesley Georges Dit Soudril	06/10/1951	167	Lieu Dit Varenne	61220	Saires-La-Verrerie
00054366	Jacky Joubert	14/04/1925	97	Avenue de la Courvaulerie	72140	Mont-Saint-Jean
00068988	Dusty Titren	16/01/1933	12	La Beaubressais	44520	Issé
00054183	Vincent Cottin	28/05/1911	66	Avenue de la Jubelliere	61400	Parfondeval
00078372	Monique Hudry	17/07/1916	54	Basse d’Ere	49220	Grez-Neuville
00053184	Jules Bardet	12/03/1958	248	Lieu Dit Mulonnieres	49370	Saint-Clément-De-La-Place
00087563	Antonio Faivre	14/05/1974	202	Rue du Bourg	61170	Saint-Agnan-Sur-Sarthe
00011675	Laetitia Koch	22/07/1941	130	Rue du Mal de Lattre de Tassigny	50500	Carentan-Les-Marais
00017799	Henry Cartier	02/09/1966	104	Rue Édith Piaf	72300	Sablé-Sur-Sarthe
00088009	Martin Menet	24/01/1925	209	La Belhacherie	50340	Tréauville
00028203	Luc Bory	25/02/1970	130	Loriere	53320	Saint-Cyr-Le-Gravelais
00082776	Charline Rocton	24/05/1962	186	Avenue de la Triquetterie	72290	Courcebœufs
00099466	Clémentine Dorn	24/03/1993	229	Lieu Dit Roblin	35111	Lillemer
00086896	Julien Houdry	10/07/1996	221	La Ville des Champs	35290	Quédillac
00070471	Johnny Derlon	06/10/1902	70	Chantemesle	72300	Solesmes
00085202	Nabil Ozenne	01/11/1922	200	Montgiroux	53240	Alexain
00010003	Souleymène Buzos	05/08/1949	156	La Proutiere	44190	Gorges
00085039	Mathilde Rabat	01/04/1924	153	Avenue de la Tesserie	72120	Sainte-Cérotte
00010342	Yvonne Demarly	05/10/1947	127	Les Fourcins	44522	La Roche-Blanche
00017810	Robert Lalande	20/10/1992	181	Rue de la Touche	72130	Fresnay-Sur-Sarthe
00098621	Aniella Allisio	17/04/1993	25	Rue du Grand Personnier	44110	Noyal-Sur-Brutz
00088373	Jonathan Le Coz	18/04/1961	46	La Herissiere	50800	Chérencé-Le-Héron
00095449	Destan Rolion	13/06/1929	150	La Riviere	44270	La Marne
00085060	Cyril Jolivet	03/11/1953	135	Lieu Dit Piglais	35190	Saint-Pern
00038136	Marie-Cécile Aubril	08/09/1969	160	Boisvier	72110	Saint-Aignan
00060158	Maeva Bardon	16/10/1902	118	Geray	53120	Vieuvy
00056253	Arthur Duroux	18/07/1928	133	Rue dus Plantes	35210	Princé
00043586	Andrée Langeron	22/01/1975	170	Le Leron	35330	Comblessac
00036160	Béatrice Mendy	10/08/1917	101	Rue dus Vallees	61320	Lalacelle
00023590	Aurélien Colin	19/05/1978	206	Rue du Val	50310	Le Ham
00059046	Laurence Rabouin	07/11/1911	138	Bâtiment Centre République	44600	Saint-Nazaire
00043066	Melinda Fadil	12/04/1975	48	La Filerie	53950	La Chapelle-Anthenaise
00044736	Rudy Hermand	15/08/1946	44	Avenue de la Gare	72600	Vezot
00049602	Monire Clavie	26/09/1971	206	Le Boel	50310	Saint-Marcouf
00020008	Thibaut Deslandes	09/05/1966	157	Lotissement du Mont du Saule	53250	Le Ham
00033715	Marie-Annick Azzouz	08/08/1950	155	Rue Andre Pottier	72510	Château-L'Hermitage
00066261	Lucile Bache	19/08/1932	13	Route du Chouanay	49390	Mouliherne
00038142	Sandie Le Duff	17/06/1908	129	Lotissement du Bignon	53700	Crennes-Sur-Fraubée
00008508	Thierry Yildiz	28/03/2006	97	La Doree	50800	La Lande-D'Airou
00035543	Yleana Mickelsen	16/11/1917	225	Avenue de la Mouchardiere	61170	Saint-Julien-Sur-Sarthe
00078694	Marie-Laure Bourbon	13/01/2010	12	Route des Bois	50220	Marcilly
00009152	Alex Jullien	12/02/1944	118	Les Joncherets	61220	Briouze
00004787	Gisèle Vauchel	21/02/2003	126	Chemin de la Pilleterie	50700	Tamerville
00084920	Gina Faro	26/09/1957	24	La Rosairie	50200	La Vendelée
00000745	Nasir Bretto	10/11/1934	109	La Blanchetiere	50680	Saint-Georges-D'Elle
00037782	Erwann Hayot	28/08/1950	251	La Guinhardiere	53700	Saint-Germain-De-Coulamer
00006371	Cérine Porrini	23/09/1958	72	Le Bourg	61430	Saint-Philbert-Sur-Orne
00054821	Fernande Lebel	02/10/1972	98	Lieu Dit l’Ecotiere	49610	Soulaines-Sur-Aubance
00097394	Boris Hetzel	06/03/2001	188	Rue dus Oiseaux	61430	Berjou
00089664	Marny Cremont	04/05/1988	5	Ameline	50800	Saint-Martin-Le-Bouillant
00003040	Rose Travert	08/10/1926	95	Clos de l’Abbaye	49260	Le Puy-Notre-Dame
00084224	Nile Sieuzac	24/03/1991	18	Le Bourg	50750	Saint-Martin-De-Bonfossé
00026664	Irène Colpin	16/03/1992	183	Rue du Port Neuf	49430	Les Rairies
00071072	Yannick Lecourt	26/12/1946	210	Les Forges	72330	Parigné-Le-Pôlin
00053129	Yohann Lecat	26/09/1984	218	Avenue de la Flairie	35800	Saint-Briac-Sur-Mer
00099946	Marc Claude	23/06/2005	159	Cour Commune	49260	Vaudelnay
00014378	Julie Alonso	10/05/1933	22	Route de Darnetal	50260	L'Étang-Bertrand
00060574	Kélian Docoche	07/01/1988	100	Lieu Dit Herse	61380	Soligny-La-Trappe
00098587	Elhame Plays	25/09/1994	222	Allée de la Motte Joly	44350	Guérande
00091086	Ernest Robyn	27/12/2000	140	Rue des Sports	44650	Touvois
00090616	Denise Yalap	18/06/1972	18	Chemin du Fresne	72170	Vernie
00058804	Marie-José Vega	01/08/2009	217	Résidence de Beausoleil	72650	La Chapelle-Saint-Aubin
00028344	Mattéo Graveleau	03/08/1959	109	La Hogue	53220	Saint-Berthevin-La-Tannière
00091768	Kelly-Anne Aveaux	04/04/1969	130	Avenue de la Goupillere	61120	Ticheville
00074238	Mylène Epineau	28/05/1961	170	Lieu Dit Juille	72380	Souillé
00037496	Isidore Kefi	12/03/1924	100	Allée de la Terrienne	35230	Bourgbarré
00041589	Rojbin Moulard	14/01/1993	151	Avenue de la Jambiere	61100	Saint-Paul
00050782	Reda Cariou	16/08/1930	186	Chattemoue	53250	Javron-Les-Chapelles
00044328	Hourida Bergandi	22/04/1942	245	Rue dus Coudereaux	61360	Saint-Jouin-De-Blavou
00043059	Christèle Jacob	22/12/1938	125	Rue dus Fourneaux	61250	Mieuxcé
00074129	Maria Julliard	15/01/1949	168	Avenue de la Gandonniere	35500	La Chapelle-Erbrée
00000506	Laurence Quere	01/08/2006	10	Gravot	50700	Colomby
00038671	Albertine Barbey	24/05/1953	12	La Boulais	35470	Bain-De-Bretagne
00065901	Christelle Thouvenin	29/01/1967	120	Avenue de la Foutelaie	61120	Guerquesalles
00040426	Geraldine Raux	15/12/1902	205	Avenue de la Noe	61420	Gandelain
00085154	Jean-Denis Perraudin	08/04/1970	243	Grande Rue	72370	Soulitré
00000576	Michelle Le	09/09/1925	110	Avenue de la Rousseliere	61230	Croisilles
00027195	Dave Tahar	03/06/1968	79	La Marchandière	53170	La Bazouge-De-Chemeré
00089166	Bruno Donval	18/05/1921	59	Cour de la Corne	72260	Courgains
00055011	Barbara Chartier	15/07/1907	223	La Vignetterie	50360	La Bonneville
00036204	Axelle Cassin	20/12/1903	162	Route de Saint Quentin les Anges	53400	Mée
00084569	Jérémy Baudat	16/05/1905	156	Le Bourg	61150	Vieux-Pont
00088297	Mathilde Jelassi	21/05/1921	200	Rue dus Metairies	72250	Brette-Les-Pins
00077981	Dominique Mayer	30/04/1908	138	Le Vaurecent	50200	Monthuchon
00053863	Christophe Galichet	13/06/1952	15	Avenue de la Forge	61320	Le Champ-De-La-Pierre
00063840	Florent Beck	16/03/1991	159	Les Chardonnerets	50110	Digosville
00072455	Sylvain Koch	06/03/1916	1	Le Bourg	61250	Ménil-Erreux
00035385	Benedicte Coutant	23/04/1980	252	La Douveterie	50320	La Lucerne-D'Outremer
00026481	Gwenaelle Humbert	10/12/1973	113	La Durantais	35290	Saint-Méen-Le-Grand
00018526	Agnès Loup	05/04/1968	223	Les Fourniers	72610	Chenay
00083178	Louise Quennesson	26/06/1957	160	Rue de la Mare	72700	Saint-Georges-Du-Bois
00086523	Katia Sahin	08/10/1960	175	Rue du Grenet	72170	Meurcé
00089027	Ahmed Laville	02/10/1904	46	Les Coteaux	72500	Montval-Sur-Loir
00092717	Joël Guillot	29/05/1957	25	Danny	61320	Le Ménil-Scelleur
00088056	Mélina Joffrin	06/05/1933	115	Le Clos du Haudemont	35490	Chauvigné
00034181	Leeloo Nicou	04/05/1936	117	La Maison Blanche	44130	Le Gâvre
00081317	Marie-José Lay	03/09/1972	109	Les Forges	50480	Sébeville
00067278	Marc Fourneau	17/04/1957	65	Le Pâtis	49330	Juvardeil
00003074	Laure N'Diaye	17/01/1918	103	Domaine de la Garenne	61300	L'Aigle
00019638	Danièle Puyo	28/05/1954	196	Rue dus Cerbuissons	49360	La Plaine
00028032	Franck Giordano	11/05/1974	45	Villeneuve	72110	Nogent-Le-Bernard
00039096	Linda Pigne	01/06/1919	188	Chemin des Queutes	72230	Ruaudin
00071931	Anthony Marie	05/06/1912	227	Rue dus Roulletieres	61350	Mantilly
00085326	Ludovic Gillot	31/10/1926	70	Chemin de Clouet	61600	La Ferté Macé
00082831	Elodie Munier	17/02/1983	4	La Pinsotte	35610	Vieux-Viel
00050978	Pierre-Yves Benhamed	18/06/1973	224	Chemin de Vivrais	49320	Blaison-Saint-Sulpice
00054731	Jo Gergely	18/05/1917	169	La Route	50340	Saint-Christophe-Du-Foc
00093344	Joachim Vigo	06/08/1980	251	La Buzardiere	35750	Iffendic
00010767	Nicolas Menard	25/07/1951	182	Rue du Mesnil	61200	Occagnes
00056987	Christel Loiseau	26/04/2005	221	Le Val	50210	Montpinchon
00023734	Geralde Delalex	16/04/1973	14	La Sangle	44370	Montrelais
00075270	Ryan Cardoso	30/03/1934	154	Le Closeau des Charmes	53400	Pommerieux
00037107	Rolande Gerbier	13/02/1906	150	Avenue de la Tuilerie	49125	Cheffes
00082172	Chriss Limbal	19/11/1950	94	Rue du Chailloue	61260	Val-Au-Perche
00027813	Leonard Gournay	14/09/1996	101	Le Perron	50810	Bérigny
00058575	Betty Locqueneux	16/06/1902	62	La Gauvannerie	72470	Saint-Mars-La-Brière
00036069	Maryse Fosse	15/11/1932	53	Residence les Jardins de Suzon	49680	Vivy
00057989	Lazaro Dekoumi	07/01/1950	227	Route de la Giraudière	44210	Pornic
00022407	Claire Lacaze	22/03/1932	24	Beauséjour	72160	Beillé
00071070	Louise Perino	03/12/1903	161	Lieu Dit Nazareth	35370	Mondevert
00081641	Alfons Collen	04/05/1923	177	Le Bourg	50390	Saint-Jacques-De-Néhou
00046400	Micheline Cole	18/12/1955	151	Rue du Boulay	72140	Crissé
00073262	Mélanie Beaujard	13/11/1972	71	Clos du Verger	53440	Marcillé-La-Ville
00061707	Caroline Gallais	11/10/1939	10	Le Vernis	72230	Moncé-En-Belin
00004850	Nancy Ammar	17/08/1925	242	Avenue de la Hautondiere	61340	Berd'Huis
00040019	Elodie Monteiro	08/11/1927	159	Lieu Dit Mersan	61160	Montreuil-La-Cambe
00095492	Carelle Rondoni	26/01/1967	143	Le Bourg	61150	Tanques
00086167	André Bellec	04/06/1955	130	Lieu Dit l’Egreffin	61160	Coudehard
00065516	Joël Delapierre	07/09/1983	41	Le Brûlon	49610	Les Garennes Sur Loire
00027679	Pierrette Louvrier	15/10/2003	31	Avenue de la Lande	72320	Berfay
00012220	Amy Benallal	26/04/1952	52	Mauny	53350	La Roë
00076465	Laurana Guerif	11/01/1985	49	La Rioteliere	44390	Petit-Mars
00041557	Candice Malecot	24/04/1956	201	La Rincerie	53800	La Selle-Craonnaise
00041186	Dominique Dembele	05/06/1926	195	Allée Eugénie Nibayet	35136	Saint-Jacques-De-La-Lande
00054855	Emeline Vigouroux	18/02/2002	89	La Beaumonderie	50290	Bréville-Sur-Mer
00022338	Franciane Ressouche	10/05/1976	207	Route de la Croix d’Anneville	50430	Vesly
00083011	Berouria Fazille	22/10/2000	119	La Giffraire	44650	Legé
00096337	Luc Nail	16/03/1990	25	Papillon	35340	Ercé-Près-Liffré
00078398	Yves Gervasoni	18/02/1911	118	Lieu Dit Groutel	72610	Champfleur
00092669	Malika Cabrol	02/04/1931	242	La Comterie	50700	Morville
00092766	Evran Tozzini	17/01/1958	87	Res Guillaume le Conquerant	50760	Réville
00032590	Basilide Planteau Du Maroussem	23/05/1934	198	Route de la Rivière Dorée	50140	Romagny Fontenay
00090042	Frédérique Barre	13/09/1917	154	Chemin de la Sabotière	61160	Louvières-En-Auge
00016193	Alexandre Lantz	29/04/2001	62	Avenue de la Croix	72210	Voivres-Lès-Le-Mans
00048478	Manuel Faty	01/08/1994	203	Avenue de la Vallee	61700	Avrilly
00026217	Ernest Hammoud	27/04/1960	63	Cour du Marechal	72400	Avezé
00004252	Auguste Giroud	04/05/1988	83	L’Auverdière	44160	Besné
00060875	Ernest Jaworski	29/03/1957	36	Les Acacias de Melay	49120	Chemillé-En-Anjou
00007057	Lenis Batac	29/09/1945	186	Rue de Gombert	50500	Raids
00097604	Marianne Ben Hammou	07/10/1995	249	Fontay	72190	Sargé-Lès-Le-Mans
00022906	William Martineau	16/04/1923	56	Rue du Bourg	61210	La Lande-De-Lougé
00023457	Bartolome Scalici	02/11/1927	18	Les Marechaux	50810	Saint-Jean-D'Elle
00092078	Cécilia Bakhti	01/10/1934	5	La Chauviniere	53150	Montsûrs
00032017	Gwenola Agathe	15/09/1972	229	Rue du Bordeau	53170	Arquenay
00098003	Samih Smacchia	23/06/1944	244	Saint-Mard-de-Réno	61400	Saint-Mard-De-Réno
00025654	Franck Amaro	13/03/1914	75	Le Bourg	61170	Buré
00092057	Marie-Claude Magnin	28/04/1911	60	Residence Baudiaca	53160	Bais
00044589	Roland Maillot	10/08/1973	182	Rue dus Chenouilles	61360	Coulimer
00064083	Victor Dannenmuller	22/08/1940	162	La Motte	50760	Le Vicel
00097652	Marie-Lise Bault	23/06/1929	8	Rond Point de Champaissant	72110	Saint-Cosme-En-Vairais
00046755	Odile Pugin	07/12/1927	181	Rue de la Croix Boisee	72210	Roézé-Sur-Sarthe
00000182	Samir Jouffrey	29/01/1980	217	Rue dus Arcis	72290	Souligné-Sous-Ballon
00098859	Charlyze Achini	26/07/1980	116	Allée du Capitaine de Couessin	44510	Le Pouliguen
00082845	Roger Andreu	26/07/2009	192	Levrigne	72130	Assé-Le-Boisne
00091075	Yves Forestier	26/03/1957	138	Rue Lespagneul de la Plante	49650	Allonnes
00027926	Christine Gros	27/05/1944	68	Route Palluau	72650	La Milesse
00082378	Djamal Fourny	18/03/1967	234	Bois Marie	72170	Saint-Marceau
00002448	Nathalie Messaoudi	02/12/1978	139	Avenue de la Brindossiere	61600	Magny-Le-Désert
00055705	Agathe Pinault	16/10/1986	40	Rue du Verger	53220	La Pellerine
00099403	Béatrice Dos Santos	23/01/1988	222	Beauséjour	35133	La Selle-En-Luitré
00092949	Alphonsine Dreau	03/01/1920	158	Avenue de la Quehanniere	35120	Baguer-Morvan
00052569	Robert Legoux	22/01/1958	120	Les Bordages	72230	Arnage
00044082	Raoul Icard	17/03/1925	80	Rue du Feudeuil	35120	Hirel
00063996	Oscar Fricaud	01/07/1990	2	Allee de la Prairie	35150	Brie
00028277	Régine Cazenave	09/10/1922	54	La Richerie	61130	Belforêt-En-Perche
00030184	Gérald Moussaoui	04/05/1961	249	La Creterie	50880	La Meauffe
00068900	Antonia Djouadi	06/07/1912	168	Rue de Chauderue	72800	Saint-Germain-D'Arcé
00090208	Arsene Loukili	27/01/2002	201	Rouesson	53300	La Haie-Traversaine
00033202	Augustin Jankovic	23/11/1955	138	Tournebride	35270	Meillac
00029267	Blandine Barriere	22/08/1951	238	Longrais	50740	Carolles
00016397	Guillaume Ferraz	09/09/2006	32	Asnille	72700	Pruillé-Le-Chétif
00026867	Fatima Sidibe	10/10/1912	164	La Commune	50290	Bréhal
00000003	Yann Dhont	19/06/1968	237	Rue du Bourg	61560	Champeaux-Sur-Sarthe
00061962	Erika Barege	05/08/2008	141	La Roterie	53110	Thubœuf
00010150	Hadjila Forgeneuf	06/11/1984	78	Couede	44290	Massérac
00065063	Laury Luc	04/11/1908	81	L’Ecrille	53480	Vaiges
00013646	Marie-Paule Delande	01/04/1993	170	Les Moulins	50630	Le Vast
00024553	Laurens Duraissay	01/02/1943	155	Allée du Château	44630	Plessé
00055728	Evelyne Ferron	24/11/2001	25	Résidence de Saint-Jean	72800	Luché-Pringé
00001821	Chloé Brument	27/06/1960	141	Route de Saint Denis de Gastines	53120	Colombiers-Du-Plessis
00051077	Claudine Boivin	31/07/1916	17	Impasse des Wagonnets	61700	Dompierre
00053267	Anne-Laure Capelle	07/06/1958	72	Avenue de la Vionniere	61800	Moncy
00056669	Aymane Audureau	15/10/2005	141	La Brunetiere	53390	Saint-Aignan-Sur-Roë
00082713	Mathilde Beaufils	21/01/1918	197	Lieu Dit l’Inaudais	61350	Passais Villages
00049935	Fatima Perez	07/10/1913	208	Rue du Ruisseau	72340	Marçon
00020580	Vincent Thuillier	05/03/1903	91	Rue de la Londe	50700	Flottemanville
00063685	Viviane Berthonneau	02/10/1990	94	Rue du Perversier	49160	Longué-Jumelles
00078206	Liliane Massot	02/12/1987	133	La Hausse	72110	Jauzé
00047527	Pauline Guichard	12/08/1939	25	Le Pont	50420	Domjean
00034398	Aline Saadi	06/01/1933	81	Rue du Tuilot	61400	Mortagne-Au-Perche
00072025	Michèle Moulin	29/12/1995	27	Avenue de l’Hôtel Dieu	49100	Angers
00049656	Loïc Delenclos	18/03/1976	41	Les Joutieres	49650	Brain-Sur-Allonnes
00031555	Victor Lopes	15/05/1971	244	Allée Victor Vasarely	35230	Saint-Armel
00008326	Claire Faucon	02/11/1929	134	Rue du Rebion	61100	La Lande-Patry
00020625	Antonio Baggio	24/08/1973	49	Avenue de la Menanterie	72400	Cherré-Au
00076359	Marie-Thérèse Prioul	02/01/1987	222	Rue dus Margueritieres	72150	Courdemanche
00022790	Marie-Noëlle Berthelin	12/03/1911	151	La Champierre	53200	Châtelain
00044889	Sandrine Rollet	17/03/1914	171	Avenue de la Boutinerie	72500	Nogent-Sur-Loir
00091300	Albert Ramirez	15/01/1912	185	L’Ormeau	61500	Belfonds
00022566	Stan Contat	28/09/1914	154	La Trevanniere	53140	Lignières-Orgères
00063947	Fatima Assaf	24/04/2005	57	Les Houx	53700	Averton
00002140	Mickael Michon	24/08/1985	249	Rue dus Croix	61160	Nécy
00056425	Annabelle Carbonell	13/10/1986	15	Tertu	61160	Villedieu-Lès-Bailleul
00047676	Luc Jensen	16/06/1951	30	Impasse de Tombelaine	50380	Saint-Pair-Sur-Mer
00042670	Isaline Crecel	23/02/1935	159	Route du Grand Courtil	50590	Regnéville-Sur-Mer
00008422	Jeannine Zeroual	26/09/1911	55	La Massonnais	35133	Laignelet
00050590	Emilia Duong	18/11/1954	111	Lieu Dit Trefumel	35190	La Chapelle-Aux-Filtzméens
00001280	Luc Bouron	27/02/1927	154	La Saulaie	72260	Thoigné
00077048	Nelly Grall	07/09/1912	230	Rue dus Chatelliers	72210	Louplande
00064689	Morgane Saber	24/08/1993	202	La Cour	53540	Laubrières
00039630	Marcelle Genot	04/10/1981	117	Rue dus Bourneaux	49340	Nuaillé
00010265	Luc Gousse	04/02/1956	126	Clos Chevreul	49630	Mazé-Milon
00057738	Didier Blais	16/03/1918	59	Rue du Tertre	72300	Juigné-Sur-Sarthe
00039116	Mathilde Dolignon	16/09/1902	77	Grisetot	50690	Teurthéville-Hague
00082424	Jérôme De Carvalho	09/11/1971	95	Village de Bas	50490	Montcuit
00018138	Marilyn Isard	24/02/1990	50	La Touche	53400	Denazé
00040840	Marge Davonneau	01/11/1936	233	La Cave	61400	Saint-Langis-Lès-Mortagne
00068905	Virgilia Brick	24/03/1986	84	Allee des Courtils	50530	Saint-Jean-Le-Thomas
00032946	Maroussia Bouillot	03/04/1918	225	La Carpenterie	50000	Saint-Georges-Montcocq
00001924	Edith Andrieu	10/09/1917	63	Avenue de la Longere	72240	Mézières-Sous-Lavardin
00092397	Diane Pailler	12/04/1913	7	Barbray	53200	Fromentières
00069491	Antonio Lepetit	07/02/1959	189	Pont de Linon	35190	Saint-Domineuc
00010227	Dixie Frebourg	22/04/1939	26	Rue de la Chevallerie	50260	Rocheville
00080203	Claudine Thibaut	13/01/1941	101	La Grande Chimbaudière	49360	Toutlemonde
00081579	Maud Brule	31/03/1923	71	La Lande	53700	Saint-Mars-Du-Désert
00057088	Nair Benderdouch	19/07/1951	140	Clainville	50360	Picauville
00014055	Josephine Laporal	22/03/2002	175	Lieu Dit Chipie	35190	Québriac
00080964	Lucie Mabilat	21/04/1980	50	Rue du Patis	35140	Saint-Aubin-Du-Cormier
00064996	Sophie Perin	06/02/1969	228	Rue dus Landes	61390	Ferrières-La-Verrerie
00055237	Bahya Orle	24/11/1956	23	Cite Emile Guerin	61170	Sainte-Scolasse-Sur-Sarthe
00072379	Annabelle Coupe	01/03/2004	239	Lieu Dit Villanfray	35450	Val-D'Izé
00045285	Gulhanim Rouillot	31/08/1909	242	Avenue de la Poterie	61550	Saint-Evroult-Notre-Dame-Du-Bois
00039244	Emmanuel Sun	20/04/1961	102	La Rimbergere	35320	La Couyère
00008167	Jeannine Niare	12/08/1958	157	La Clairauderie	50620	Saint-Jean-De-Daye
00012145	Alice Carneiro	18/03/1911	241	Avenue de la Raillere	61600	La Motte-Fouquet
00037055	Nadia Balci	05/11/1918	197	Impasse des Charmes	53160	Trans
00088779	Benedicte Eliot	10/02/1998	53	Rue Albert Calmette	72400	La Ferté-Bernard
00073296	Lucienne Talon	28/04/1981	74	La Hautiere	35330	Loutehel
00065359	Stéphanie Even	30/03/1909	18	La Pilottiere	61250	Neuilly-Le-Bisson
00057205	Gabriel Angama	17/11/1977	5	Avenue de la Chapelle	72110	Courcival
00060999	Linda Bouchard	01/02/1918	229	La Moulinerie	50690	Couville
00020392	Max Collard	06/10/1935	202	Impasse du Penhir	44190	Clisson
00023888	Isabelle Antunes	09/08/1960	216	Le Bourg	61230	Ménil-Hubert-En-Exmes
00059100	Emile Demirel	01/02/2009	88	Rue du Guesclin	35640	Martigné-Ferchaud
00083550	Iline Brandani	15/06/1993	4	Lieu Dit Meguillaume	61310	Gouffern En Auge
00044547	Marie-José Rochette	19/05/1901	173	Avenue de la Croix	61100	La Lande-Saint-Siméon
00062919	Xavier Rocher	08/12/1990	17	La Herquinière	61170	Le Ménil-Guyon
00010406	Ahmed Gourves	06/11/2004	99	Rue dus Chandonnieres	49160	Blou
00091587	Coralie Minguez	18/09/1984	149	Rue dus Jardins du Livet	72190	Saint-Pavace
00002506	Jessica Bazin	10/06/1993	114	Lotissement des Ajoncs	50190	Gorges
00049253	Brigitte Lombard	24/06/1986	76	Lotissement du Grand Jardin	61700	Lonlay-L'Abbaye
00000669	Devrig Larnicol	05/01/1932	70	Lieu Dit Neigerie	61190	Charencey
00010508	Françoise Viseux	14/09/1905	161	Rue Principale	72120	Val D'Étangson
00056935	Roger Guiot	26/04/1943	234	Avenue des Lilas	44115	Basse-Goulaine
00084266	Ange-Baptiste Kettenhofen	22/07/1978	220	Rue dus Maugeries	61320	Saint-Martin-Des-Landes
00055434	Lidvine Limousin	25/05/1908	124	Allée Clément Marot	44470	Mauves-Sur-Loire
00005736	Huguette Fargeot	05/05/1949	79	Impasse de la Pree	49260	Le Coudray-Macouard
00020475	Aurore Lenoir	05/06/1909	81	Rue du Vivier	61210	Ménil-Hermei
00021503	Edouard Valera	17/09/1974	244	Tremel	35330	Mernel
00014708	Pascaline Tailliez	11/02/1918	45	La Perrière	72540	Vallon-Sur-Gée
00032516	Louis Pommier	16/11/2002	8	Chemin de la Grenouille	49130	Sainte-Gemmes-Sur-Loire
00081412	Josiane Carrasco	18/03/1957	50	Le Joncheray	72500	La Bruère-Sur-Loir
00042557	Josette Richard	27/09/1947	77	Impasse du Clos de Baschouane	49800	Loire-Authion
00000192	Zorha Itcaina	22/08/2006	240	Route du Pont Sainte Marie	50310	Saint-Martin-D'Audouville
00044945	Waris Gorka	08/06/1947	119	La Haugardiere	44860	Pont-Saint-Martin
00036016	Murietta Barias	29/08/1968	121	Chemin de Taphanie	50210	Saint-Martin-De-Cenilly
00094291	Christèle Guillou	22/11/1915	187	Avenue de la Crestiniere	61210	Montreuil-Au-Houlme
00080665	Régine Pouchard	22/08/1966	241	La Renaudière	49700	Cizay-La-Madeleine
00032884	Lionel Berthier	01/08/1936	60	Le Verger	35270	Saint-Léger-Des-Prés
00024055	Laurent Vrignaud	03/10/1994	80	Lieu Dit l’Ecouflers	61310	Ginai
00073267	Anahit Capri	18/05/1948	1	La Sieurie	50210	Roncey
00000591	Ibrahim Imbault	28/11/1977	1	Les Tuileries	53270	Torcé-Viviers-En-Charnie
00004030	Fernand Favreau	27/01/1987	15	Lieu Dit Foulitourne	49170	Saint-Germain-Des-Prés
00043538	Bérénice Desmons	03/05/1978	72	Le Chatellier	53700	Loupfougères
00086055	Antonio Picot	19/11/1926	59	Rue dus Pilleres	61100	Flers
00096826	Liberta Pety	08/02/1958	59	Rue du Rocher	61490	Saint-Clair-De-Halouze
00085735	Emmanuelle Kilic	17/02/1973	19	Le Bourg	50450	Le Mesnil-Garnier
00088000	Aurélien Larue	17/01/1948	65	Route de Losquette	50570	Montreuil-Sur-Lozon
00090587	Eliette Candille	04/11/1915	105	Rue dus Aclos	61100	La Selle-La-Forge
00076212	Etienne Lagarde	11/11/1981	199	Avenue de la Goubiniere	72600	Villeneuve-En-Perseigne
00015290	Maria Vuillaume	04/02/2003	169	Rue des Chênes Verts	49330	Miré
00089577	Abidin Lenagard	26/05/1940	121	Rue de la Gracerie	50380	Saint-Aubin-Des-Préaux
00016000	Emilie Hochard	05/06/1965	214	Rue dus Landes	35420	Monthault
00046403	Isabel Mazeau	17/03/1953	224	La Cave	72170	Le Tronchet
00086722	Josiane Mathey	15/03/2001	161	Lieu Dit Blanchefeuille	72600	Neufchâtel-En-Saosnois
00032041	Fernande Rouffignac	16/03/2000	104	La Ruee	35360	Boisgervilly
00071051	Jean-Louis Guilbault	07/11/1972	196	Avenue de la Biettiere	49370	Val D'Erdre-Auxence
00066595	Marie-Françoise Deschaux	08/03/1968	179	Manoir Gottot	50310	Sortosville
00024899	Brice Simon	11/04/1915	193	Avenue de la Bruyere	61220	Saint-André-De-Briouze
00027693	Emile Esteves	31/10/1953	211	La Ferriere	44850	Le Cellier
00059338	Thierry Papazian	02/08/1996	20	Avenue de la Bruyere	72220	Saint-Biez-En-Belin
00065589	Kyllian Rougier	06/08/1911	21	La Liaumerie	53380	Juvigné
00069029	Silvette Barraud	19/12/1958	71	Rue du Pont d’Avy	50370	Saint-Jean-Du-Corail-Des-Bois
00027936	Léonie Audouin	10/10/1906	59	Rue de la Riviere	44530	Saint-Gildas-Des-Bois
00041015	Manuel Charles	28/12/1927	48	Les Barils	50320	Le Grippon
00017586	Said Cochon	21/06/1953	144	La Boivinerie	50560	Blainville-Sur-Mer
00031729	Gisèle Frattini	28/10/1981	111	Rue du Bourg	61110	Cour-Maugis Sur Huisne
00029934	Mustapha Lecul	26/12/1968	190	Zone Artisanale du Puits	53400	Chérancé
00077220	Juno Villiaume	29/03/1916	84	Avenue de la Bougerie	61230	Le Sap-André
00063413	Mickael Trouillet	16/01/1994	42	La Vaslotterie	50110	Le Mesnil-Au-Val
